unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences,lith,environ,econ,measure,notes,color,text_color,t_int_id,t_int_name,t_int_age,t_prop,units_above,b_int_id,b_int_name,b_int_age,b_prop,units_below,strat_name_long,refs,clat,clng,t_plat,t_plng,b_plat,b_plng
6791,1725,248,1,9100.098,Shoo Fly Complex,NA,NA,NA,NA,NA,419.2,471.925,4000,0,surface,0,0,sandstone siliciclastic sedimentary  ~ 0.2| limestone carbonate sedimentary  ~ 0.2| chert chemical sedimentary  ~ 0.2| basalt volcanic igneous  ~ 0.2| slate metasedimentary metamorphic  ~ 0.2,inferred marine  marine,gold mineral precious commodity,NA,NA,#5A4633,#000000,107,Pridoli,419.2,1,0,120,Arenigian,477.7,0.47336,0,NA,1,39.405,-120.689,-20.388,-98.295,25.591,-119.86
6815,1730,249,1,11459.795,Shoo Fly Complex,NA,NA,NA,NA,NA,419.2,471.925,4000,0,surface,0,0,mudstone siliciclastic sedimentary  ~ 0.3333| sandstone siliciclastic sedimentary  ~ 0.3333| chert chemical sedimentary  ~ 0.3333,inferred marine  marine,NA,NA,NA,#5A4633,#000000,107,Pridoli,419.2,1,0,120,Arenigian,477.7,0.47336,0,NA,1,40.078,-120.904,-19.75,-98.006,25.979,-119.222
17323,4447,538,1,35222.723,Unnamed,NA,NA,NA,NA,NA,419.2,485.4,0,0,NA,3,25,shale siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#A57B54,#000000,107,Pridoli,419.2,1,0,121,Tremadocian,485.4,0,0,NA,1,30.45,-83.6,-55.347,-37.569,-56.757,-120.928
35038,8825,1521,1,57219.598,unnamed,NA,NA,NA,NA,NA,419.2,449.25,30,30,NA,0,0,dolomite carbonate sedimentary  ~ 0.5| limestone carbonate sedimentary  ~ 0.5,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,107,Pridoli,419.2,1,0,161,Maysvillian,450,0.75,35037,NA,11,75.957,-108.75,8.195,-71.774,11.713,-97.071
35111,8853,1523,1,30632.855,Cape Phillips Fm,4996,NA,Cape Phillips,NA,NA,419.2,449.25,1010,1010,NA,0,0,shale siliciclastic sedimentary  ~ 0.4545| siltstone siliciclastic sedimentary  ~ 0.4545| limestone carbonate sedimentary  ~ 0.0909,inferred marine  marine,NA,NA,NA,#999999,#000000,155,Cayugan,419.2,1,35112,161,Maysvillian,450,0.75,35110,Cape Phillips Formation,11,75.998,-101.362,7.253,-70.239,10.128,-96.226
10587,2762,387,1,7427.658,Hebron Gneiss,4377,NA,Hebron Gneiss,NA,NA,420.15,449,500,250,surface,0,0,gneiss metamorphic metamorphic  ~ 0.1667| schist metamorphic metamorphic  ~ 0.8333,NA,NA,[object Object],NA,#999999,#000000,107,Pridoli,419.2,0.75,10586,160,Richmondian,449,0,1058810590,Hebron Gneiss,1,41.576,-72.086,-26.696,-60.216,-24.986,-104.474
34178,8479,1479,1,24641.865,Road River,9547,NA,NA,Road River,NA,420.15,451.35,250,250,NA,0,0,siltstone siliciclastic sedimentary  ~ 0.7143| dolomite carbonate sedimentary  ~ 0.1429| limestone carbonate sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,250+,#999999,#000000,107,Pridoli,419.2,0.75,34179,115,Caradocian,458.4,0.75,0,Road River Group,10,60.352,-128.729,-0.509,-89.889,13.299,-116.216
34224,8490,1481,1,10272.878,Whittaker,6137,NA,Whittaker,Upper Road River,NA,422.05,451.35,300,300,NA,34,406,dolomite carbonate sedimentary  ~ 0.5| limestone carbonate sedimentary  ~ 0.5,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,107,Pridoli,419.2,0.25,34225,115,Caradocian,458.4,0.75,0,Whittaker Formation,10,62.81,-127.445,1.595,-89.414,13.584,-113.628
7058,1791,236,1,12796.915,Moffet Creek Fm and Horshoe Gulch Schist and Yreka Assemblage and Duzzel Phyllite and Trinity Ophiolite,NA,NA,NA,NA,NA,423,477.7,5900,0,NA,0,0,phyllite metasedimentary metamorphic  ~ 1,NA,NA,NA,NA,#3A3A3A,#FFFFFF,230,Ludfordian,423,1,7057,120,Arenigian,477.7,0,0,NA,1,41.723,-122.635,-15.565,-102.38,32.281,-116.436
10744,2833,394,1,23572.576,Unnamed,NA,NA,NA,NA,NA,424.1,451,0,0,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,108,Ludlow,423,0.75,10743,162,Edenian,451,0,10745,NA,1,67.085,-143.374,14.167,-89.431,25.76,-104.362
35880,9073,1572,1,2341.282,Marvin Fm,9791,NA,Marvin,NA,NA,424.1,444.0333,760,750,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| dolomite carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,108,Ludlow,423,0.75,0,237,Hirnantian,445.2,0.83336,35879,Marvin Formation,11,82.942,-72.842,11.956,-66.425,10.503,-89.26
38187,9876,1657,1,30738.756,unnamed,NA,NA,NA,NA,NA,424.1,497.85,0,0,NA,0,0,carbonate carbonate sedimentary  ~ 0.3333| dolomite carbonate sedimentary  ~ 0.3333| limestone carbonate sedimentary  ~ 0.3333,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,108,Ludlow,423,0.75,38189,127,Dresbachian,501,0.75,38185,NA,12,65.718,-135.657,7.016,-91.212,48.606,-91.598
38396,9968,1667,1,11958.546,Upper Road River Fm,1749,NA,Road River,NA,NA,424.1,455.6667,800,800,NA,9,44,shale siliciclastic sedimentary  ~ 0.625| chert chemical sedimentary  ~ 0.125| dolomite carbonate sedimentary  ~ 0.125| limestone carbonate sedimentary  ~ 0.125,inferred marine  marine,NA,NA,NA,#999999,#000000,108,Ludlow,423,0.75,38398,165,Rocklandian,456.5,0.8333,38393,Road River Formation,12,62.963,-126.496,2.228,-90.635,18.216,-109.39
38397,9968,1667,1,11958.546,Whittaker Fm,6137,NA,Whittaker,Upper Road River,NA,424.1,450,700,700,NA,16,212,dolomite carbonate sedimentary  ~ 0.7143| chert chemical sedimentary  ~ 0.1429| limestone carbonate sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,upper and middle whittaker,#4D52E7,#E0E0E0,108,Ludlow,423,0.75,38398,161,Maysvillian,450,0,38395,Whittaker Formation,12,62.963,-126.496,2.228,-90.635,13.994,-112.759
38483,10003,1672,1,25623.258,Whittaker Fm,6137,NA,Whittaker,Upper Road River,NA,424.1,456.05,250,250,NA,9,99,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,check the date range,#4D52E7,#E0E0E0,108,Ludlow,423,0.75,38484,115,Caradocian,458.4,0.25,38482,Whittaker Formation,12,61.204,-126.41,0.94,-91.834,18.105,-110.786
9920,2506,349,1,9362.293,Heflin Phyllite,4771,NA,Heflin Phyllite,NA,NA,426.3,448.05,4500,1500,surface,0,0,calcareous siltstone siliciclastic sedimentary  ~ 0.1667| phyllite metasedimentary metamorphic  ~ 0.8333,inferred marine  marine,NA,NA,NA,#5A4633,#000000,108,Ludlow,423,0.25,"9916,9919",160,Richmondian,449,0.25,0,Heflin Phyllite,1,33.233,-86.041,-35.563,-82.675,-28.126,-118.591
10843,2863,400,1,30870.143,Unnamed,NA,NA,NA,NA,NA,426.3,479.625,0,0,surface,0,0,schist metamorphic metamorphic  ~ 0.4167| quartzite metasedimentary metamorphic  ~ 0.4167| amphibolite metamorphic metamorphic  ~ 0.0833| marble metasedimentary metamorphic  ~ 0.0833,NA,placer gold mineral precious commodity,NA,NA,#5A4633,#000000,108,Ludlow,423,0.25,10842,121,Tremadocian,485.4,0.75,0,NA,1,63.645,-141.959,3.404,-99.48,44.625,-95.026
34140,8444,1477,1,28300.434,Road River,9547,NA,NA,Road River,NA,426.3,475.775,130,130,NA,1,22,shale siliciclastic sedimentary  ~ 0.4545| slate metasedimentary metamorphic  ~ 0.4545| chert chemical sedimentary  ~ 0.0909,inferred marine  marine,NA,NA,NA,#999999,#000000,108,Ludlow,423,0.25,34141,120,Arenigian,477.7,0.15779,3413934138,Road River Group,10,62.78,-134.215,4.661,-95.752,40.293,-92.243
34189,8488,1480,1,16453.883,Duo Lake,9558,NA,Duo Lake,Road River,NA,426.3,477.7,300,300,NA,0,0,shale siliciclastic sedimentary  ~ 0.4545| slate metasedimentary metamorphic  ~ 0.4545| chert chemical sedimentary  ~ 0.0909,inferred marine  marine,NA,NA,Road River group,#999999,#000000,108,Ludlow,423,0.25,34190,120,Arenigian,477.7,0,34188,Duo Lake Formation,10,62.604,-129.404,2.847,-94.481,39.453,-91.627
34527,8640,1494,1,13946.789,Black Stuart Fm,9642,NA,Black Stuart,NA,NA,426.3,451.35,30,30,NA,0,0,slate metasedimentary metamorphic  ~ 1,NA,NA,NA,Cariboo subterrane,#999999,#000000,108,Ludlow,423,0.25,0,115,Caradocian,458.4,0.75,0,Black Stuart Formation,10,53.114,-120.909,-6.35,-107.131,10.242,-129.575
940,126,24,1,18076.666,Chimneyhill Subgroup,NA,NA,NA,NA,NA,427.4,446.15,61,0,both,0,0,shale siliciclastic sedimentary  ~ 0.1667| limestone carbonate sedimentary  ~ 0.8333,marine  marine,oil/gas indet. hydrocarbon energy,NA,NA,#4D52E7,#E0E0E0,109,Wenlock,427.4,1,0,160,Richmondian,449,0.75,941,NA,1,35.583,-96.248,-31.327,-93.59,-23.608,-122.465
19028,5014,631,1,31447.66,White Rock,6135,NA,White Rock,NA,NA,427.4,470,4602,0,NA,0,0,slate metasedimentary metamorphic  ~ 0.1429| schist metamorphic metamorphic  ~ 0.1429| quartzite metasedimentary metamorphic  ~ 0.1429| gneiss metamorphic metamorphic  ~ 0.1429| conglomerate siliciclastic sedimentary  ~ 0.1429| volcanic volcanic igneous  ~ 0.1429| volcanic volcanic igneous  ~ 0.1429,marine  marine,NA,[object Object],NA,#777777,#FFFFFF,232,Homerian,427.4,1,19027,168,Whiterock,470,0,19029,White Rock Formation,2,44.42,-65.281,-26.587,-64.634,-38.265,-110.671
34129,8448,1476,1,24527.105,Cloudy Fm,9560,NA,Cloudy,Upper Road River,NA,428.4,447.7,400,400,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,109,Wenlock,427.4,0.83333,"0,34128",114,Ashgill,449,0.25,3412834127,Cloudy Formation,10,64.319,-130.717,3.773,-96.766,12.549,-114.247
11186,3018,425,1,15225.74,Luck Creek Fm,NA,NA,NA,NA,NA,428.9,470,1000,0,surface,0,0,breccia siliciclastic sedimentary  ~ 0.4545| andesite volcanic igneous  ~ 0.4545| andesite volcanic igneous  ~ 0.0909,marine  marine,NA,NA,NA,#438A47,#000000,109,Wenlock,427.4,0.75,11185,168,Whiterock,470,0,0,NA,1,55.683,-133.265,6.683,-119.141,47.901,-116.613
34128,8448,1476,1,24527.105,Maramot Fm,9559,NA,Maramot,NA,NA,428.9,458.4,500,250,NA,0,0,tuff volcanic igneous  ~ 0.3333| basalt volcanic igneous  ~ 0.3333| breccia siliciclastic sedimentary  ~ 0.3333,inferred marine  marine,NA,NA,volcanic breccia,#438A47,#000000,109,Wenlock,427.4,0.75,"34129,34127",115,Caradocian,458.4,0,3412934127,Maramot Formation,10,64.319,-130.717,3.65,-97.529,23.38,-105.623
34999,8813,1519,1,45206.418,Ibbett Bay Fm,5367,NA,Ibbett Bay,NA,NA,428.9,456.975,300,190,NA,0,0,shale siliciclastic sedimentary  ~ 0.7143| chert chemical sedimentary  ~ 0.1429| dolomite carbonate sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,NA,#999999,#000000,109,Wenlock,427.4,0.75,35000,166,Blackriverian,458.4,0.75,34998,Ibbett Bay Formation,11,76.073,-115.255,8.266,-82.657,18.383,-91.056
38006,9796,1649,1,12312.731,Upper Road River Fm,1749,NA,Road River,NA,NA,428.9,475.775,450,450,NA,0,0,shale siliciclastic sedimentary  ~ 0.4167| conglomerate siliciclastic sedimentary  ~ 0.0833| limestone carbonate sedimentary  ~ 0.0833| chert chemical sedimentary  ~ 0.4167,inferred marine  marine,NA,NA,chert listed as the dominant lithology but color consistent with shale,#999999,#000000,109,Wenlock,427.4,0.75,38007,120,Arenigian,477.7,0.15779,38005,Road River Formation,12,67.036,-137.369,7.46,-96.942,40.948,-86.43
38230,9896,1659,1,27998.48,Mount Kindle Fm,9596,NA,Mount Kindle,NA,NA,428.9,450,240,240,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,109,Wenlock,427.4,0.75,38231,161,Maysvillian,450,0,0,Mount Kindle Formation,12,65.528,-133.235,5.235,-97.23,17.556,-111.136
8641,2168,318,1,65616.445,Unnamed,NA,NA,NA,NA,NA,431.9,475.775,400,160,surface,0,0,shale siliciclastic sedimentary  ~ 0.5| siltstone siliciclastic sedimentary  ~ 0.5,inferred marine  marine,NA,NA,graptolitic shale,#999999,#000000,109,Wenlock,427.4,0.25,8640,120,Arenigian,477.7,0.15779,8642,NA,1,62.24,-154.033,18.027,-116.669,58.099,-95.289
8736,2206,324,1,26878.711,Phi Kappa Fm,1566,NA,Phi Kappa,NA,NA,431.9,475.1334,240,0,surface,58,358,black shale siliciclastic sedimentary  ~ 0.625|calcareous shale siliciclastic sedimentary  ~ 0.125| quartzite metasedimentary metamorphic  ~ 0.125| lime mudstone carbonate sedimentary  ~ 0.125,inferred marine  marine,NA,[object Object],NA,#999999,#000000,109,Wenlock,427.4,0.25,8735,120,Arenigian,477.7,0.21038,8737,Phi Kappa Formation,1,44.15,-114.353,-15.788,-112.662,27.875,-114.207
13688,3632,460,1,17561.117,Phi Kappa Fm,1566,NA,Phi Kappa,NA,NA,431.9,475.775,240,0,surface,0,0,shale siliciclastic sedimentary  ~ 0.8333| quartzite metasedimentary metamorphic  ~ 0.1667,inferred marine  marine,NA,NA,NA,#999999,#000000,109,Wenlock,427.4,0.25,0,120,Arenigian,477.7,0.15779,0,Phi Kappa Formation,1,43.233,-114.666,-16.687,-112.963,27.694,-114.768
34252,8520,1482,1,12809.724,Mount Kindle Fm,9596,NA,Mount Kindle,NA,NA,431.9,451.35,580,580,NA,0,0,dolomite carbonate sedimentary  ~ 0.8333| chert chemical sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,109,Wenlock,427.4,0.25,0,115,Caradocian,458.4,0.75,0,Mount Kindle Formation,10,63.763,-124.699,1.131,-100.542,12.791,-112.249
34268,8525,1483,1,18067.559,Mount Kindle,9596,NA,Mount Kindle,NA,NA,431.9,451.35,270,270,NA,0,0,dolomite carbonate sedimentary  ~ 0.8333| chert chemical sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,109,Wenlock,427.4,0.25,0,115,Caradocian,458.4,0.75,0,Mount Kindle Formation,10,63.538,-123.243,0.505,-100.267,12.108,-112.197
38102,9840,1653,1,68474.094,Mount Kindle Fm,9596,NA,Mount Kindle,NA,NA,431.9,449.75,550,550,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,109,Wenlock,427.4,0.25,0,161,Maysvillian,450,0.25,0,Mount Kindle Formation,12,68.317,-126.655,4.735,-97.644,15.356,-108.042
38135,9854,1655,1,16862.936,Upper Road River Fm,1749,NA,Road River,NA,NA,431.9,448.05,10,10,NA,8,21,chert chemical sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#999999,#000000,109,Wenlock,427.4,0.25,0,160,Richmondian,449,0.25,38134,Road River Formation,12,65.829,-138.751,7.17,-102.396,16.592,-113.697
38249,9902,1660,1,32839.008,Mount Kindle Fm,9596,NA,Mount Kindle,NA,NA,431.9,450,250,250,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,109,Wenlock,427.4,0.25,0,161,Maysvillian,450,0,0,Mount Kindle Formation,12,65.086,-130.536,3.914,-101.133,16.352,-111.266
38271,9912,1661,1,22720.918,Mount Kindle Fm,9596,NA,Mount Kindle,NA,NA,431.9,450,350,350,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,109,Wenlock,427.4,0.25,0,161,Maysvillian,450,0,0,Mount Kindle Formation,12,64.406,-128.109,2.68,-101.029,15.158,-111.608
38355,9952,1665,1,10488.65,Whittaker Fm,6137,NA,Whittaker,Upper Road River,NA,431.9,449.5,300,300,NA,0,0,dolomite carbonate sedimentary  ~ 0.8333| limestone carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,transitional to Cloudy Fm. (laterally),#4D52E7,#E0E0E0,109,Wenlock,427.4,0.25,0,161,Maysvillian,450,0.5,38354,Whittaker Formation,12,63.261,-128.852,2.215,-102.126,12.336,-114.694
38377,9961,1666,1,6698.425,Whittaker Fm,6137,NA,Whittaker,Upper Road River,NA,431.9,449.75,900,900,NA,3,17,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,upper and middle,#4D52E7,#E0E0E0,109,Wenlock,427.4,0.25,0,161,Maysvillian,450,0.25,0,Whittaker Formation,12,63.139,-127.607,1.703,-101.866,13.944,-113.207
38411,9974,1668,1,19170.482,Mount Kindle Fm,9596,NA,Mount Kindle,NA,NA,431.9,450,580,580,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,109,Wenlock,427.4,0.25,0,161,Maysvillian,450,0,0,Mount Kindle Formation,12,62.854,-125.285,0.718,-101.394,13.441,-112.657
38431,9983,1669,1,21064.404,Mount Kindle Fm,9596,NA,Mount Kindle,NA,NA,431.9,450,270,270,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,109,Wenlock,427.4,0.25,0,161,Maysvillian,450,0,0,Mount Kindle Formation,12,63.263,-122.205,-0.02,-100.141,12.317,-111.71
38447,9989,1670,1,33679.688,Mount Kindle Fm,9596,NA,Mount Kindle,NA,NA,431.9,450,110,110,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,109,Wenlock,427.4,0.25,0,161,Maysvillian,450,0,0,Mount Kindle Formation,12,63.075,-120.825,-0.593,-99.833,11.673,-111.616
10814,2849,398,1,19995.498,Unnamed,NA,NA,NA,NA,NA,433.4,471.925,0,0,NA,0,0,schist metamorphic metamorphic  ~ 1,NA,NA,NA,calcareous quartz-muscovite schist,#5A4633,#000000,234,Telychian,433.4,1,10812,120,Arenigian,477.7,0.47336,10813,NA,1,65.001,-146.083,5.081,-108.833,40.083,-96.376
21920,5990,752,1,78077.984,Unnamed,NA,NA,NA,NA,NA,433.4,470,0,0,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,111,Llandovery,433.4,1,0,168,Whiterock,470,0,21921,NA,2,67.053,-118.455,1.632,-98.531,29.796,-89.892
21962,6009,755,1,87642.25,Franklin Strait,5223,NA,Franklin Strait,NA,NA,433.4,456.5,0,0,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,ages estimated,#4D52E7,#E0E0E0,234,Telychian,433.4,1,21961,165,Rocklandian,456.5,0,0,Franklin Strait Formation,2,71.098,-115.858,4.01,-95.127,17.89,-99.072
22405,6246,759,1,49983.828,Franklin Strait,5223,NA,Franklin Strait,NA,NA,433.4,470,0,0,NA,0,0,carbonate carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,ages of FO and LO uncertain,#4D52E7,#E0E0E0,234,Telychian,433.4,1,22404,168,Whiterock,470,0,0,Franklin Strait Formation,2,71.781,-94.738,1.128,-89.047,23.294,-82.15
38487,10006,1673,1,28230.873,Mount Kindle Fm,9596,NA,Mount Kindle,NA,NA,433.4,450,300,300,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,111,Llandovery,433.4,1,0,161,Maysvillian,450,0,0,Mount Kindle Formation,12,60.815,-122.56,-1.494,-104.219,11.456,-114.058
39794,10531,1747,8,146951.438,Nhamunda,102350,NA,Nhamunda,Trombetas,NA,433.4,446.5,340,0,NA,0,0,coarse sandstone siliciclastic sedimentary  ~ 0.7143|medium sandstone siliciclastic sedimentary  ~ 0.1429| graywacke siliciclastic sedimentary  ~ 0.1429,glacial indet. glacial non-marine,NA,NA,NA,#FCF768,#000000,234,Telychian,433.4,1,39795,238,Katian,453,0.83333,39793,Nhamunda Formation,52,-3.273,-57.118,0,0,0,0
39775,10521,1746,8,143037.062,Nhamunda Fm,102350,NA,Nhamunda,Trombetas,NA,434.25,445.2,310,0,NA,0,0,coarse sandstone siliciclastic sedimentary  ~ 0.7143|medium sandstone siliciclastic sedimentary  ~ 0.1429| graywacke siliciclastic sedimentary  ~ 0.1429,glacial indet. glacial non-marine,NA,NA,NA,#FCF768,#000000,234,Telychian,433.4,0.83333,39776,237,Hirnantian,445.2,0,0,Nhamunda Formation,52,-4.654,-60.326,0,0,0,0
39819,10539,1748,8,83098.961,Pitinga,102351,NA,Pitinga,Trombetas,NA,434.25,445.2,75,0,NA,0,0,sideritic shale siliciclastic sedimentary  ~ 0.7143|shaly siltstone siliciclastic sedimentary  ~ 0.1429| conglomerate siliciclastic sedimentary  ~ 0.1429,deltaic indet. siliciclastic marine,NA,NA,NA,#999999,#000000,234,Telychian,433.4,0.83333,39820,237,Hirnantian,445.2,0,39818,Pitinga Formation,52,-3.026,-54.312,0,0,0,0
13483,3559,456,1,32140.973,Hanson Creek Fm,831,NA,Hanson Creek,NA,NA,434.675,450.25,160,0,surface,1,2,limestone carbonate sedimentary  ~ 0.8333| dolomite carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,234,Telychian,433.4,0.75,13482,162,Edenian,451,0.75,0,Hanson Creek Formation,1,40.711,-118.241,-17.03,-119.087,0.335,-130.523
22265,6179,774,1,88423.148,Baillarge,4847,NA,Baillarge,Brodeur,NA,435.168,477.7,0,0,NA,0,0,carbonate carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,ages of FO and LO uncertain,#4D52E7,#E0E0E0,111,Llandovery,433.4,0.83,22264,120,Arenigian,477.7,0,22266,Baillarge Formation,2,71.811,-79.157,-0.172,-86.783,23.7,-75.71
14338,3810,474,1,8202.628,Upper Ely Springs Dolomite,3920,NA,Ely Springs Dolomite,NA,NA,436,448.05,120,0,surface,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,[object Object],NA,#4D52E7,#E0E0E0,111,Llandovery,433.4,0.75,0,160,Richmondian,449,0.25,0,Ely Springs Dolomite,1,38.91,-113.675,-20.332,-119.885,-8.506,-131.217
34544,8645,1495,1,14191.424,Beaverfoot,4877,NA,Beaverfoot,NA,NA,436,447.7,510,510,NA,11,38,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,111,Llandovery,433.4,0.75,0,114,Ashgill,449,0.25,34543,Beaverfoot Formation,10,51.493,-116.723,-9.803,-112.404,-0.033,-122.01
37688,9680,1638,1,9260.177,Beaverfoot Fm,4877,NA,Beaverfoot,NA,NA,436,449,500,500,NA,35,75,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,111,Llandovery,433.4,0.75,37689,160,Richmondian,449,0,37687,Beaverfoot Formation,12,50.401,-115.797,-8.332,-119.392,4.638,-128.614
37705,9687,1639,1,6419.664,Beaverfoot Fm,4877,NA,Beaverfoot,NA,NA,436,449,510,510,NA,5,11,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,111,Llandovery,433.4,0.75,0,160,Richmondian,449,0,37704,Beaverfoot Formation,12,51.031,-116.093,-10.409,-112.443,1.085,-122.385
37973,9785,1648,1,3306.753,Vunta Fm,6096,NA,Vunta,NA,NA,436,483.475,870,870,NA,8,18,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,111,Llandovery,433.4,0.75,0,121,Tremadocian,485.4,0.25,37972,Vunta Formation,12,67.172,-139.211,8.469,-104.986,44.855,-81.19
21849,6426,818,1,8890.263,Unnamed,NA,NA,NA,NA,NA,437.225,450,1829,305,NA,0,0,greywacke siliciclastic sedimentary  ~ 0.25| slate metasedimentary metamorphic  ~ 0.25| siltstone siliciclastic sedimentary  ~ 0.25| conglomerate siliciclastic sedimentary  ~ 0.25,inferred marine  marine,NA,NA,NA,#F58D2C,#000000,234,Telychian,433.4,0.25,21848,161,Maysvillian,450,0,21852,NA,2,49.137,-55.37,-32.615,-70.178,-44.936,-90.475
5505,1300,157,1,46091.602,Cason Shale,4059,NA,Cason Shale,NA,NA,438.5,449,4,0,subsurface,0,0,shale siliciclastic sedimentary  ~ 1,marine  marine,NA,NA,NA,#999999,#000000,235,Aeronian,438.5,1,0,160,Richmondian,449,0,5506,Cason Shale,1,35.525,-92.895,-31.763,-111.805,-21.655,-122.987
9269,2338,336,1,28258.752,Stonewall Fm,7656,NA,Stonewall,NA,NA,438.5,446.15,34,0,both,0,0,shale siliciclastic sedimentary  ~ 0.1429| limestone carbonate sedimentary  ~ 0.7143| dolomite carbonate sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,235,Aeronian,438.5,1,0,160,Richmondian,449,0.75,9268,Stonewall Formation,1,48.375,-108.616,-14.655,-114.662,-7.996,-120.631
